version_date,title,brief,keyword,url
2022-12-20 01:19:25,银行机构加大资金投放 “贷”动实体经济高质量发展,今年以来，面对复杂的外部环境和转型发展多重压力，银行机构落实稳经济一揽子政策措施要求，以金融之力助推实体经济高质量发展。,实体经济 交通银行 银行机构 高质量发展,https://jingji.cctv.com/2022/12/20/ARTIIga4iM0Fior34ZCkdu5z221220.shtml
2022-12-19 10:24:16,12月份已有16家公司登陆北交所 创下今年单月新高,临近年底，北京证券交易所（以下简称“北交所”）高质量扩容提速。“12月份以来，北交所新增上市公司速度明显加快，达到工作日平均每天一家的速度，上市公司质地优良，国家级专精特新‘小巨人’企业数量占比逐渐提升。,北交所 新股上市,https://jingji.cctv.com/2022/12/19/ARTIqjKAyblW51WqqAyfCM3I221219.shtml
2022-12-17 00:43:46,中国2023年将继续实施积极财政政策和稳健货币政策,中央经济工作会议12月15日至16日在北京举行。这一定调2023年中国经济工作的会议明确，明年将继续实施积极的财政政策和稳健的货币政策。,货币政策 财政政策 政策协调 中央经济工作会议,https://jingji.cctv.com/2022/12/17/ARTIyWQs0PV13MczCw0vu3Dx221217.shtml
2022-12-16 17:48:21,抢单力度大 拿单底气足 外贸开启年底冲刺模式,临近年底，不少外贸企业铆足劲儿开启“抢单”模式，争分夺秒地联系老客户寻找新买家。《经济参考报》记者走访多地发现，很多外贸企业在苦修内功，新产品、新技术、新工艺是他们拿单的底气。,外贸,https://jingji.cctv.com/2022/12/16/ARTIqMxLxCzevJLs5u0rt9K5221216.shtml
2022-12-16 16:20:08,本周全国碳市场碳排放配额总成交额约1.44亿元,"，本周全国碳市场碳排放配额（CEA）总成交量2,549,399吨，总成交额144,400,071.59元。",碳交易,https://jingji.cctv.com/2022/12/16/ARTIVp4cxv1j7xN5jzIV4wfy221216.shtml
2022-12-16 00:32:06,新华全媒+丨各类政策协调发力 推动经济恢复回稳——2022中国经济观察之政策篇,国家统计局12月15日发布数据显示，今年1至11月份，全国固定资产投资（不含农户）、全国规模以上工业增加值、货物进出口总额同比分别增长5.3%、3.8%、8.6%，经济保持恢复态势，总体运行在合理区间。,发力 集疏运 时间窗口 金融工具 广义货币,https://jingji.cctv.com/2022/12/16/ARTIpVmjtdc53EZFqwnMLmf3221216.shtml
2022-12-15 13:13:18,中国大市场 世界大机遇——2022中国经济观察之外资篇,外资，观察中国经济的重要窗口。,外资 中国经济,https://news.cctv.com/2022/12/15/ARTIrBftrzbfrFLufdRZbOQT221215.shtml
2022-12-15 06:36:52,世界杯卷起潮流经济 中国商家凭创意出圈,近期最火热的话题非2022年世界杯莫属，卡塔尔同款“会飞的饺子皮”在国内外出圈。与此同时，脑洞大开的更多球场同款以意想不到的形式出现在了大众眼前。,消费者洞察 巴西世界杯 创意 球队 化学反应 产品创新力 淘宝 宝石戒指 卡塔尔 足球,https://jingji.cctv.com/2022/12/15/ARTIbRFYdonLRgLfhEGgfF2e221215.shtml
2022-12-14 06:52:36,中国制造风靡世界杯,万众瞩目的卡塔尔世界杯，即将迎来决战时刻。每场比赛结果，都牵动着浙江义乌商户温从见的心弦，因为球赛胜负，直接决定他的补货节奏。,世界杯 阿根廷球衣 球片 赢球 足球 球队 制造企业 义乌国际商贸城 产能 卡塔尔,https://jingji.cctv.com/2022/12/14/ARTI6A5zl2DPNsCfbSLsSnyG221214.shtml
2022-12-13 10:27:11,11月我国新增人民币贷款1.21万亿元,12月12日，央行发布11月份金融统计数据报告。报告显示，11月份人民币贷款增加1.21万亿元；1-11月，人民币贷款累计增加19.91万亿元，同比多增1.09万亿元；当月人民币存款增加2.95万亿元，其中住户存款增加2.25万亿元。,人民币贷款,https://jingji.cctv.com/2022/12/13/ARTITEs5xTiyoak1B4NaV4Sa221213.shtml
2022-12-11 07:04:03,冬日游热度上升,如今，吉林已经形成乡村游的“吉乡”品牌效应，乡村游的文化底蕴不断丰富，涌现出延边州大关东文化园、长春天定山民宿与净月友好村等一批热门户外景点景区。,山滑雪场 助滑 乡村游 周边游 露营 烧烤 乡村旅游 吉乡 滑友 朝鲜族,https://jingji.cctv.com/2022/12/11/ARTIUsZujPAltaNKwAnapcMK221211.shtml
2022-12-11 06:01:03,新一轮国内油价调整周期过半，本周国际油价跌超10%,据业内机构测算，当前调价参考原油变化率为下跌10.94%，在当前的原油变化率下，预测国内成品油下调幅度为510元/吨，折算成每升的价格后，下调幅度为0.39元/升至0.44元/升。,国内成品油 国内油价 全球石油需求 国际能源 PMI 欧佩克 前值 原油价格 欧元区 调价,https://jingji.cctv.com/2022/12/11/ARTIbsLNZCcxQm3p5AFEO6O1221211.shtml
2022-12-10 09:51:53,国家铁路1至11月份货物运输持续保持高位运行,今年1至11月份，国家铁路货物运输持续保持高位运行，累计发送货物35.71亿吨，同比增加1.8亿吨、增长5.2%。,国家铁路,https://jingji.cctv.com/2022/12/10/ARTIo5EXfdIidahOeklSmdgN221210.shtml
2022-12-10 07:11:52,台积电赴美设厂，动了谁的奶酪,台积电美国设厂早已见诸媒体报道，成为热点话题。如今新厂启动，更是一石激起千层浪。台积电先进产能移往美国，动了谁的奶酪？连日来，岛内议论纷纷。,设厂 美日欧 联合报 中国时报 商业周刊 台化 台积电被抢走了 台湾半导体 移机 半导体制造,https://jingji.cctv.com/2022/12/10/ARTIJy4JGjDCnfuGSzussJNB221210.shtml
2022-12-09 06:22:35,多方探索中国特色REITs市场发展之路,12月8日，首届长三角REITs论坛暨中国REITs论坛2022年年会召开，在场的多名证监会系统人士以及业内专家表示，自2020年4月基础设施REITs试点启动以来，各项工作平稳有序推进，市场认可度较高，运行总体平稳，达到预期目标。,扩募 基金招募,https://jingji.cctv.com/2022/12/09/ARTIDSuaM8sW37NPTRX120rg221209.shtml
2022-12-08 21:15:33,深交所发布国证社会帮扶100指数 助力全面推进乡村振兴,12月9日，深交所全资子公司深圳证券信息有限公司正式发布国证社会帮扶100指数（以下简称帮扶100），样本股涵盖近三年参与乡村产业、消费帮扶等工作的上市公司，旨在反映积极参与社会帮扶事业、支持国家乡村振兴战略的上市公司整体市场表现。,社会帮扶 帮扶工作,https://jingji.cctv.com/2022/12/08/ARTI6iY6pPTcvRXQmAYEIsnF221208.shtml
2022-12-08 06:28:49,140家券商前三季度营业收入超3000亿元 证券业服务实体经济成效渐显,数据显示，截至2022年9月30日，140家证券公司总资产10.88万亿元，净资产2.76万亿元，净资本2.11万亿元；今年前三季度，实现营业收入3042.42亿元，同比下滑16.95%，实现净利润1167.63亿元，同比下滑18.9%。,券商业绩 实体经济,https://jingji.cctv.com/2022/12/08/ARTIQMchofZRwIUlj5bfSXSi221208.shtml
2022-12-08 06:23:11,“零容忍”立体执法强震慑 资本市场生态持续净化,被立案调查的上市公司数量大幅攀升，这也意味着证券违法犯罪行为的监管日趋从严从紧，严打违法违规常态化。随着证监会及沪深交易所新一轮《推动提高上市公司质量三年行动方案》的相继出炉，上市公司监管质量也将相应地“进阶升级”。,资本市场 证监局,https://news.cctv.com/2022/12/08/ARTIhTi4NUT1m7d9p0y6fzs4221208.shtml
2022-12-08 02:08:04,“三支箭”射出 股债融资潮接踵而至,根据中国指数研究院的统计，已披露对房企授信总额度的银行中，授信总额度较大的银行依次为工商银行、浦发银行、兴业银行，对房企授信总额度分别为6550亿元、5300亿元和4400亿元。,房企 股债 融资规模,https://jingji.cctv.com/2022/12/08/ARTIX8eFG84eBtbfHajcyLzm221208.shtml
2022-12-05 14:25:43,离岸人民币升破6.95，多家国际机构超配A股,人民币势如破竹，12月5日开盘后日内涨幅逼近1000点。截至北京时间同日12:20，美元/人民币报6.9491，美元/离岸人民币报6.9456。,人民币 汇率 A股,https://jingji.cctv.com/2022/12/05/ARTIYOJowK8Jm6ZGtbMaTOJg221205.shtml
2022-12-05 07:09:00,截至今年10月末 全国涉农贷款余额48.54万亿元,银保监会最新消息，今年以来，银行业保险业不断提高三农金融服务的覆盖面、可得性和均衡性。到10月底，全国涉农贷款余额已接近50万亿元。,全国涉农贷款 银行业 保险业,https://news.cctv.com/2022/12/05/ARTIhzC0AKOYY3exL6TlWQOM221205.shtml
2022-12-05 06:48:41,内外因素叠加推升人民币汇率走强,据报道，过去的一周，人民币汇率再度快速上涨。截至12月2日16时，境内在岸市场人民币对美元汇率（CNY）徘徊在7.042，过去一周累计最大涨幅超过1800个基点；境外离岸市场人民币对美元汇率（CNH）触及7.0359，累计最大涨幅则超过2100个基点。,人民币汇率 加息 CNY 人民币对美元汇率 汇率波动 人民币稳定 人民币兑美元 内外因素 美联储 7时代,https://jingji.cctv.com/2022/12/05/ARTIoFk7jJdFHQ1QLRLS8Tac221205.shtml
2022-12-05 06:34:35,A股年内首发融资逾5400亿元 科技创新行业受追捧,同花顺数据显示，截至12月1日，A股年内股权融资（IPO+定增+配股）额超1.22万亿元，其中IPO融资额超5400亿元，上市公司定向增发、配股规模合计超6700亿元。,直接融资 A股市场,https://jingji.cctv.com/2022/12/05/ARTId7XjZHjMC1QvQ3CeGOE2221205.shtml
2022-12-04 07:23:09,能源保供进入迎峰度冬关键期｜确保煤炭产能 全力保障供热需求,这几天，受寒潮天气影响，多个省份出现了低温雨雪等天气。目前正值供热季，煤电的需求持续攀升，能源保供也进入迎峰度冬的关键时期。记者了解到，当前煤炭产量以及电厂存煤量稳步提升，全力保障各地供热需求。,能源保供 迎峰度冬关键期,https://jingji.cctv.com/2022/12/04/ARTIsJLNNLz4nJtWEFf833G1221204.shtml
2022-12-02 15:44:56,以数字化转型推动中小企业高质量发展,中小企业是中国经济的“毛细血管”，有灵气、有活力，善于迎难而上、自强不息，是产业数字化转型中的“轻骑兵”。,数字化转型 中小企业 高质量发展,https://jingji.cctv.com/2022/12/02/ARTIOEriFzIWcfSaYuteC9e5221202.shtml
2022-12-02 10:42:56,财政部：10月全国共销售彩票297.18亿元 同比增长1.1%,10月份，全国共销售彩票297.18亿元*，同比增加3.27亿元，增长1.1%。其中，福利彩票机构销售109.91亿元，同比减少15.92亿元，下降12.7%，主要受上年同期即开票派奖一次性因素拉高基数影响；体育彩票机构销售187.27亿元，同比增加19.20亿元，增长11.4%，主要受竞猜赛事较上年同期增加影响。,销售 同比增长 财政部 于健 体育彩票 全国 责任编辑 福利彩票 累计 机构,https://news.cctv.com/2022/12/02/ARTI3krt25SAhEwzog4GmYx8221202.shtml
2022-11-30 11:04:07,“助力推进亚太自由贸易区进程”,“当前，世界百年未有之大变局加速演进，世界经济发展的不稳定性、不确定性日益突出。莱顿表示，习近平主席在APEC会议上多次阐述构建亚太命运共同体的中国方案，对亚太地区加强区域合作、重振发展活力具有重要意义。,自由贸易区 亚太经合组织 多边主义,https://jingji.cctv.com/2022/11/30/ARTIiwcpNP8CrW2sC09H6gXh221130.shtml
2022-11-30 11:00:44,跨境电商 外贸发展新动能（消费视窗）,近日，在浙江省金华市金义综合保税区仓库内，跨境电商工作人员正在分拣商品。中国宏观经济研究院战略政策室主任盛朝迅表示，中国跨境电商正处于创新发展的重要窗口期，要进一步完善相关政策措施，推动海外仓成为跨境电商发展重要支点。,电商 风险防控 物流节点,https://jingji.cctv.com/2022/11/30/ARTIun5d5HhdjKlrrYmk0OVw221130.shtml
2022-11-29 16:49:57,外电：“国潮”引领中国消费新潮流,参考消息网11月29日报道拉美社11月27日报道称，年轻人塑造着消费新潮流，而在中国，当下方兴未艾的是“国潮”。报道称，在观察人士看来，“国潮”之所以能够站稳脚跟，是因为它代表着中国消费者心态真实而深刻的变化。,中国传统文化 国潮 消费,https://jingji.cctv.com/2022/11/29/ARTIdniKLEf2XL59a2rFNXXm221129.shtml
2022-11-29 16:45:07,5大着力点9项重点举措 加力振作工业经济实现“开门稳”,5大着力点9项重点举措 加力振作工业经济实现“开门稳”,工业经济 着力点 开门稳,https://jingji.cctv.com/2022/11/29/ARTIl2SYgk3kn6DcvjBALHRG221129.shtml
2022-11-29 15:53:49,银保监会加强金融租赁公司融资租赁业务监管,针对部分金融租赁公司在开展融资租赁业务过程中，存在以“融物”为名变相开展“类信贷”业务等问题，银保监会日前对外发布通知，加强金融租赁公司融资租赁业务合规监管，引导金融租赁公司找准市场定位、实现差异化发展。,租赁公司 金融 市场定位,https://news.cctv.com/2022/11/29/ARTIMmqjQNU0fa6sLw4KVU9g221129.shtml
2022-11-29 11:18:52,今年前10个月中国汽车出口创新高，新能源汽车出口同比增长96.7%—— 国产汽车“加大油门”驶向全球,今年前10个月，中国汽车市场顶住缺芯、原材料涨价、疫情影响等压力，稳步前行。中国汽车工业协会近日发布的数据显示，1-10月，中国的汽车出口量达261.5万辆，创下新高，其中新能源汽车10月份出口10.9万辆，环比增长1.2倍，同比增长81.2%。,汽车 国产 供应链,https://jingji.cctv.com/2022/11/29/ARTIYx1v1aIzoQejtDpuP6FF221129.shtml
2022-11-29 11:07:08,亚洲经济增长有底气有前景（观象台）,近日，经合组织（OECD）发布最新一期《经济展望报告》预计，到2023年，亚洲主要新兴市场将占全球GDP增长的近3/4。该组织临时首席经济学家阿尔瓦罗表示，明后两年，亚洲将成为全球经济增长的主要引擎。,经济增长 观象台 亚洲经济,https://jingji.cctv.com/2022/11/29/ARTInG4SEE83glFYrkc6yq4O221129.shtml
2022-11-29 11:04:38,“一带一路”为世界经济注入新动力,希腊国际问题专家佩拉·卡帕西奥塔基日前接受经济日报记者采访时表示，“一带一路”倡议提出近十年，为世界各国带来了切实的发展机遇。中共二十大报告明确指出，要推动共建“一带一路”高质量发展，表明了中国将与国际社会一道，继续推进“一带一路”高质量合作的意愿和承诺，建设一个开放共享的世界，为世界各国共同发展作出新的贡献。,一带一路 新冠 新时期,https://jingji.cctv.com/2022/11/29/ARTIWNozlx36jfMuWtbZXlLg221129.shtml
2022-11-29 09:52:43,房企融资迎来“第三支箭” 证监会调整优化5项措施,11月28日，证监会新闻发言人就资本市场支持房地产市场平稳健康发展答记者问时表示，房地产市场平稳健康发展事关金融市场稳定和经济社会发展全局。田利辉认为，我国更需要的是发展REITs和不动产私募投资基金来盘活存量资产，探索房地产发展新路径。,房企 REITs,https://jingji.cctv.com/2022/11/29/ARTIEaWxxSqmgSgHNxVDRE6r221129.shtml
2022-11-28 05:21:35,汽车制造业利润实现由降转增,国家统计局发布数据显示，前10个月，全国规模以上工业企业营业收入同比增长7.6%，继续保持较快增长。前10个月，装备制造业利润同比增长3.2%，增速较前9个月加快2.6个百分点，连续6个月回升；10月份当月利润增长25.9%，实现快速增长。,利润增速 汽车销售,https://jingji.cctv.com/2022/11/28/ARTIN0oKzCSfE87BCTXETY7Z221128.shtml
2022-11-28 00:59:20,海运价格逐步回归合理区间,海运价格逐步回归合理区间。,海运,https://jingji.cctv.com/2022/11/28/ARTIbPLp44TV5Tz6gogT3wik221128.shtml
